order_id,customer_id,order_date,category,product_name,unit_price,quantity,country,payment_method,channel,order_status
ORD101100,CUST1216,2024-01-25,Beauty,Makeup Brush Kit,604.59,2.0,UAE,Debit Card,Marketplace,Delivered
ORD104340,CUST724,2024-06-06,Books,Self-Help Guide,225.48,2.0,USA,PayPal,Marketplace,Cancelled
ORD102767,,2024-08-29,Home & Kitchen,Blender,2360.22,,nan,PayPal,website,Delivered
ORD103835,CUST1305,2024-02-18,Books,Kids Picture Book,194.44,1.0,France,Debit Card,Website,Returned
ORD100810,CUST325,2024-04-17,Toys,Puzzle 1000pc,1279.95,2.0,India,credit card,Marketplace,Delivered
ORD102689,CUST722,2024-02-25,Electronics,USB-C Cable,1656.56,2.0,India,Debit Card,Mobile App,Delivered
ORD104445,CUST1016,2024-07-30,Sports,Resistance Bands,1065.31,1.0,India,credit card,Website,Returned
ORD102725,CUST1068,07-02-2024,Beauty,Hair Dryer,1489.39,1.0,India,UPI,Website,Returned
ORD105064,CUST967,2024-01-21,Beauty,Lip Balm Set,914.26,1.0,India,PayPal,Mobile App,Delivered
ORD105855,CUST479,2024-05-13,Beauty,Makeup Brush Kit,1189.83,1.0,UAE,COD,Marketplace,Cancelled
ORD100497,CUST1763,09-03-2024,Fashion,Sunglasses,854.36,1.0,India,UPI,Marketplace,Delivered
ORD101437,CUST1181,2024-05-11,Books,Kids Picture Book,310.13,,India,Credit Card,Marketplace,Delivered
ORD105101,CUST1539,08-10-2024,Toys,Building Blocks Set,1863.91,2.0,UK,Credit Card,Website,Cancelled
ORD105112,CUST1318,2024-03-16,Toys,Board Game,1557.01,2.0,nan,Credit Card,Mobile App,Cancelled
ORD100642,,07-26-2024,Electronics,Wireless Earbuds,1430.44,2.0,India,Credit Card,Mobile App,Delivered
ORD103946,,2024-03-19,Toys,Board Game,891.82,2.0,India,Debit Card,MOBILE APP,Delivered
ORD103722,CUST871,2024-01-18,Sports,Cycling Gloves,1785.77,3.0,Germany,Credit Card,Mobile App,Delivered 
ORD101415,CUST1409,2024-02-14,Books,Kids Picture Book,526.67,4.0,nan,Debit Card,website,Delivered
ORD101159,CUST948,2024-05-27,Sports,Dumbbell Set,1820.6,1.0,Germany,Net Banking,Website,Delivered
ORD102940,CUST1015,2024-09-07,Electronics,Wireless Earbuds,1737.2,1.0,India,Debit Card,Mobile App,Delivered
ORD103747,CUST1148,31/03/2024,Home & Kitchen,Non-stick Pan Set,3428.62,4.0,India,UPI,Marketplace,Returned
ORD102034,CUST1567,06-28-2024,Electronics,Wireless Earbuds,811.28,1.0,UK,Credit Card,Website,Returned
ORD100152,,2024-09-11,Home & Kitchen,Storage Containers,2163.98,2.0,United States,credit card,Website,Delivered
ORD103156,CUST152,2024-06-29,Fashion,Cotton T-Shirt,1949.45,1.0,Germany,UPI,Marketplace,Delivered
ORD104483,CUST996,2024-07-25,Sports,Cycling Gloves,2142.12,2.0,USA,Debit Card,Website,Delivered
ORD103306,,2024-06-28,Books,Self-Help Guide,124.9,1.0,UK,Debit Card,Mobile App,Delivered
ORD103799,CUST30,2024-06-30,Home & Kitchen,Non-stick Pan Set,2327.73,1.0,India,Net Banking,Marketplace,Delivered
ORD105909,CUST1548,2024-03-26,Sports,Water Bottle,313.96,4.0,UK,PayPal,Mobile App,Delivered
ORD102930,CUST620,08-30-2024,Electronics,Power Bank,1783.71,3.0,India,Debit Card,Website,Delivered
ORD100872,CUST1540,2024-05-06,Fashion,Denim Jacket,2424.24,1.0,India,Debit Card,MOBILE APP,Returned
ORD100016,CUST453,20/06/2024,Home & Kitchen,Non-stick Pan Set,2129.41,1.0,UAE,PayPal,website,Delivered
ORD100150,CUST1299,2024-05-03,Sports,Water Bottle,2457.14,,Germany,Debit Card,Marketplace,Delivered
ORD104978,CUST728,2024-09-09,Beauty,Hair Dryer,686.4,1.0,India,Credit Card,Mobile App,Delivered
ORD102897,CUST160,2024-02-13,Electronics,Wireless Earbuds,1411.25,2.0,India,Credit Card,MOBILE APP,Delivered
ORD105788,CUST1701,02-23-2024,Home & Kitchen,LED Desk Lamp,1820.69,,India,Credit Card,Website,Returned
ORD103150,CUST678,2024-05-19,Books,Fiction Bestseller,175.92,1.0,USA,COD,Website,Delivered
ORD100464,CUST1128,06-17-2024,Beauty,Sunscreen SPF50,454.3,2.0,India,Net Banking,Website,Delivered
ORD103733,CUST519,18/06/2024,Electronics,Power Bank,3602.11,3.0,India,Credit Card,Mobile App,Delivered
ORD104927,CUST1377,2024-05-14,Home & Kitchen,Storage Containers,1232.05,2.0,USA,PayPal,Marketplace,Delivered
ORD105899,CUST1364,2024-05-18,Home & Kitchen,Non-stick Pan Set,2963.51,1.0,India,COD,Website,Delivered
ORD101814,CUST394,2024-07-05,Sports,Cycling Gloves,1621.31,2.0,UAE,Credit Card,Mobile App,Delivered
ORD105117,CUST1690,2024-08-20,Home & Kitchen,Blender,2559.06,1.0,Germany,Credit Card,Website,Returned
ORD104061,CUST40,09-28-2024,Fashion,Denim Jacket,2272.69,1.0,USA,PayPal,Website,delivered
ORD104756,CUST1561,2024-06-26,Home & Kitchen,LED Desk Lamp,2289.03,1.0,India,UPI,Website,Delivered
ORD104853,CUST1771,2024-08-18,Books,Self-Help Guide,120.08,1.0,USA,UPI,Website,Delivered
ORD102768,CUST530,08-09-2024,Electronics,Phone Case,,2.0,India,UPI,Mobile App,Delivered
ORD100134,CUST254,2024-02-04,Beauty,Face Serum,1403.98,1.0,india,COD,Marketplace,Delivered
ORD103087,CUST1775,23/09/2024,Books,Kids Picture Book,580.11,1.0,USA,Debit Card,Marketplace,Delivered
ORD105439,CUST28,11/05/2024,Home & Kitchen,Non-stick Pan Set,1227.43,1.0,Germany,Net Banking,Website,Delivered
ORD102791,CUST1203,2024-09-28,Sports,Yoga Mat,2087.94,2.0,USA,UPI,Website,Cancelled
ORD100335,CUST912,2024-05-23,Electronics,USB-C Cable,2276.74,1.0,india,Net Banking,Mobile App,Delivered
ORD101051,CUST1573,2024-04-29,Electronics,USB-C Cable,1181.57,3.0,USA,Debit Card,Website,Delivered
ORD103454,CUST1478,08-27-2024,Electronics,Smartwatch,786.39,3.0,UK,COD,Marketplace,Delivered
ORD102225,CUST1362,2024-09-24,Electronics,Wireless Earbuds,2290.87,1.0,India,COD,Website,Returned
ORD105392,CUST1100,2024-04-01,Beauty,Sunscreen SPF50,1000.05,1.0,France,UPI,Mobile App,Delivered
ORD104901,CUST1229,04-12-2024,Home & Kitchen,Blender,3090.4,2.0,India,UPI,Marketplace,Delivered
ORD101637,CUST1763,03-13-2024,Toys,Puzzle 1000pc,1062.13,1.0,India,PayPal,Mobile App,Returned
ORD103636,CUST239,2024-01-26,Electronics,Power Bank,2184.04,1.0,india,Net Banking,Website,Delivered
ORD103551,CUST1295,24/08/2024,Sports,Cycling Gloves,2226.62,1.0,United States,UPI,Marketplace,Delivered
ORD104659,CUST74,2024-07-12,Beauty,Lip Balm Set,883.27,5.0,France,PayPal,Website,Delivered
ORD103589,CUST1669,2024-08-03,Fashion,Running Shoes,1357.45,1.0,India,PayPal,Website,delivered
ORD103456,CUST702,2024-07-03,Beauty,Lip Balm Set,500.09,2.0,USA,Credit Card,Website,Delivered
ORD105051,CUST949,01-24-2024,Fashion,Cotton T-Shirt,2537.35,1.0,USA,Debit Card,Website,Delivered
ORD102346,CUST234,2024-08-17,Home & Kitchen,Non-stick Pan Set,2053.24,1.0,India,UPI,Marketplace,Delivered
ORD104813,CUST447,2024-01-04,Sports,Yoga Mat,1336.7,2.0,India,Credit Card,website,Delivered
ORD102625,CUST1192,12/09/2024,Fashion,Leather Wallet,1874.49,2.0,USA,UPI,Mobile App,Cancelled
ORD105844,CUST731,16/01/2024,Beauty,Sunscreen SPF50,1325.03,2.0,India,Net Banking,Marketplace,Delivered
ORD103507,CUST799,2024-09-05,Toys,Board Game,995.46,1.0,India,Debit Card,Marketplace,Delivered
ORD101826,CUST1577,17/02/2024,Home & Kitchen,Air Fryer,2889.66,2.0,France,Net Banking,Marketplace,Delivered
ORD104920,CUST92,07-06-2024,Home & Kitchen,Air Fryer,2208.42,1.0,France,,MOBILE APP,Delivered
ORD103418,CUST1362,25/04/2024,Beauty,Makeup Brush Kit,1350.31,1.0,UK,Net Banking,Website,Returned
ORD105795,CUST1759,2024-04-03,Beauty,Makeup Brush Kit,815.31,1.0,USA,credit card,Website,Delivered
ORD103694,CUST1020,07-12-2024,Electronics,Bluetooth Speaker,1578.31,1.0,India,Credit Card,Mobile App,Delivered
ORD103356,CUST674,2024-09-05,Home & Kitchen,LED Desk Lamp,1243.19,4.0,India,COD,Mobile App,Delivered
ORD101621,CUST1480,2024-03-03,Electronics,USB-C Cable,1387.43,1.0,UK,Debit Card,Marketplace,Delivered
ORD105266,CUST1249,01-31-2024,Electronics,USB-C Cable,148452.0,1.0,India,Net Banking,Mobile App,Cancelled
ORD105483,CUST1587,23/09/2024,Toys,Puzzle 1000pc,364.5,2.0,Germany,UPI,Mobile App,Delivered
ORD105688,CUST533,2024-01-25,Fashion,Leather Wallet,2892.33,1.0,India,Debit Card,Website,Cancelled
ORD101351,CUST1701,01-06-2024,Books,Cookbook,220.85,1.0,India,Net Banking,Marketplace,Delivered
ORD104658,CUST269,10/02/2024,Books,Fiction Bestseller,321.97,2.0,India,Debit Card,Mobile App,Returned
ORD104247,,2024-05-17,Home & Kitchen,Storage Containers,1219.38,3.0,Germany,UPI,Website,Delivered
ORD103233,CUST1039,2024-04-15,Toys,Board Game,1757.99,2.0,France,,Mobile App,Delivered
ORD101755,CUST876,2024-01-16,Fashion,Denim Jacket,1342.98,2.0,INDIA,UPI,Website,Cancelled
ORD104341,CUST543,2024-01-06,Electronics,Smartwatch,4015.49,1.0,USA,Debit Card,Mobile App,Cancelled
ORD102722,CUST529,2024-08-28,Home & Kitchen,LED Desk Lamp,2090.1,1.0,India,Credit Card,Mobile App,Delivered
ORD100668,CUST910,09-18-2024,Fashion,Sunglasses,631.58,1.0,UK,Credit Card,Mobile App,Delivered
ORD100712,CUST1670,2024-07-08,Books,Kids Picture Book,401.59,2.0,India,COD,Website,Delivered
ORD102326,CUST1331,21/05/2024,Fashion,Running Shoes,987.91,1.0,india,Debit Card,Website,Delivered
ORD101529,CUST1748,2024-08-23,Beauty,Lip Balm Set,941.59,1.0,nan,,Mobile App,Delivered
ORD100394,CUST1646,2024-06-10,Fashion,Running Shoes,2183.03,1.0,USA,Credit Card,Mobile App,Delivered
ORD105366,CUST271,2024-06-11,Toys,Puzzle 1000pc,424.59,5.0,USA,UPI,Website,Delivered
ORD101569,,05-11-2024,Electronics,Power Bank,3565.88,2.0,UK,UPI,Marketplace,Delivered
ORD102064,CUST1654,08-18-2024,Home & Kitchen,Storage Containers,1529.28,1.0,india,UPI,Website,Delivered
ORD100975,CUST945,08/09/2024,Home & Kitchen,Non-stick Pan Set,127202.0,2.0,USA,UPI,Mobile App,Cancelled
ORD105328,,07-18-2024,Books,Fiction Bestseller,253.93,3.0,UK,credit card,Mobile App,Returned
ORD105220,CUST236,08-20-2024,Sports,Cycling Gloves,2113.81,2.0,india,UPI,MOBILE APP,Delivered
ORD103847,CUST256,09-09-2024,Beauty,Sunscreen SPF50,1204.32,3.0,United States,Debit Card,Mobile App,Cancelled
ORD104086,CUST235,2024-05-12,Fashion,Denim Jacket,1850.04,2.0,India,Credit Card,Mobile App,Delivered
ORD105253,CUST1209,2024-06-01,Beauty,Sunscreen SPF50,589.66,1.0,UK,COD,MOBILE APP,Delivered
ORD101850,CUST142,09/01/2024,Toys,Puzzle 1000pc,389.98,,USA,COD,Website,Delivered
ORD103474,CUST835,2024-01-12,Home & Kitchen,Blender,3442.08,2.0,India,UPI,Mobile App,Delivered
ORD105081,CUST86,07/03/2024,Electronics,Power Bank,4430.45,1.0,INDIA,Debit Card,Marketplace,Returned
ORD102544,CUST1632,2024-01-26,Sports,Dumbbell Set,941.77,2.0,Germany,COD,Website,Delivered
ORD104142,CUST463,2024-04-18,Fashion,Denim Jacket,2781.1,1.0,UK,COD,MOBILE APP,Returned
ORD100080,CUST1479,2024-07-14,Fashion,Running Shoes,1156.24,3.0,India,Net Banking,website,Delivered
ORD100129,CUST1034,2024-03-26,Sports,Resistance Bands,631.46,2.0,Germany,COD,Marketplace,Delivered
ORD101699,CUST716,2024-02-09,Electronics,Smartwatch,4587.27,1.0,India,Credit Card,Mobile App,Delivered
ORD100537,CUST641,15/07/2024,Electronics,Power Bank,3975.35,2.0,India,PayPal,Website,Delivered
ORD101092,CUST576,05-26-2024,Books,Fiction Bestseller,347.27,4.0,India,PayPal,Marketplace,Delivered
ORD100265,CUST1294,05-04-2024,Beauty,Face Serum,560.06,1.0,India,Debit Card,Mobile App,Delivered
ORD102166,CUST1358,06-13-2024,Fashion,Running Shoes,2548.99,1.0,USA,Debit Card,Website,Delivered
ORD102022,CUST925,22/08/2024,Home & Kitchen,Air Fryer,676.24,,India,PayPal,Mobile App,Delivered
ORD101952,CUST441,2024-07-11,Electronics,Phone Case,3161.36,1.0,UK,PayPal,Mobile App,Delivered
ORD102904,,06-15-2024,Fashion,Denim Jacket,964.46,1.0,India,Credit Card,Website,Delivered
ORD100884,CUST1050,07-09-2024,Home & Kitchen,Storage Containers,1177.63,2.0,India,Net Banking,MOBILE APP,Delivered
ORD105928,CUST1091,2024-05-08,Sports,Cycling Gloves,2267.7,1.0,USA,COD,Website,Delivered
ORD102421,CUST1256,2024-06-25,Fashion,Running Shoes,205.39,1.0,India,UPI,website,Delivered
ORD102734,CUST1510,2024-06-02,Beauty,Face Serum,513.7,1.0,India,Net Banking,Website,Delivered
ORD104935,CUST67,08-06-2024,Sports,Yoga Mat,1277.53,3.0,UK,Credit Card,Mobile App,Delivered
ORD100866,CUST818,2024-05-08,Home & Kitchen,LED Desk Lamp,856.94,4.0,India,Debit Card,Mobile App,Delivered
ORD101075,CUST645,03-13-2024,Home & Kitchen,Blender,2475.85,1.0,India,,Mobile App,Delivered
ORD104440,CUST1058,02-06-2024,Home & Kitchen,Blender,2592.49,1.0,France,UPI,Mobile App,Returned
ORD100153,CUST480,2024-06-22,Fashion,Sunglasses,2143.46,3.0,United Kingdom,UPI,Marketplace,Delivered
ORD103242,CUST955,08-31-2024,Books,Cookbook,422.76,1.0,India,UPI,MOBILE APP,Returned
ORD101286,CUST555,05/04/2024,Toys,Board Game,1091.73,1.0,France,UPI,Marketplace,Delivered
ORD100626,CUST1776,2024-05-25,Electronics,USB-C Cable,3642.86,1.0,india,Credit Card,Website,Delivered
ORD101794,CUST240,03-18-2024,Electronics,USB-C Cable,2337.19,1.0,UAE,credit card,Marketplace,Delivered
ORD100557,CUST537,2024-05-28,Home & Kitchen,Non-stick Pan Set,2735.67,,USA,Debit Card,Website,Delivered
ORD105945,CUST1051,2024-01-26,Home & Kitchen,Storage Containers,1027.76,1.0,USA,UPI,Website,Returned
ORD105468,CUST438,11/04/2024,Fashion,Denim Jacket,1742.27,1.0,India,UPI,Mobile App,Delivered
ORD100193,CUST1290,2024-08-24,Toys,Building Blocks Set,317.13,1.0,India,Debit Card,Marketplace,Delivered
ORD105273,CUST666,01-09-2024,Home & Kitchen,Blender,3453.54,2.0,India,Net Banking,Website,Returned
ORD102375,CUST772,07-11-2024,Home & Kitchen,Blender,479.41,1.0,INDIA,Net Banking,Marketplace,Delivered
ORD102127,CUST1726,2024-08-12,Electronics,Wireless Earbuds,3734.07,1.0,India,UPI,Website,Delivered 
ORD103114,CUST590,05-27-2024,Fashion,Cotton T-Shirt,2904.1,1.0,UK,PayPal,Mobile App,Delivered
ORD101443,CUST122,17/03/2024,Beauty,Face Serum,1092.59,2.0,India,Net Banking,Marketplace,Delivered
ORD105278,CUST421,2024-03-14,Toys,RC Car,1340.11,1.0,India,COD,Website,Delivered
ORD102723,CUST530,2024-02-20,Beauty,Lip Balm Set,265.21,1.0,UAE,,Mobile App,Delivered
ORD101495,CUST1249,10/03/2024,Books,Kids Picture Book,432.08,1.0,UAE,Debit Card,Marketplace,Delivered
ORD101515,CUST999,2024-02-05,Electronics,USB-C Cable,4909.42,1.0,USA,UPI,Mobile App,Delivered
ORD103190,CUST475,04-04-2024,Beauty,Hair Dryer,1223.06,2.0,India,UPI,Website,Returned
ORD105148,CUST1378,2024-08-28,Books,Cookbook,745.02,1.0,India,Debit Card,MOBILE APP,Delivered
ORD103338,CUST806,23/09/2024,Fashion,Running Shoes,1047.57,1.0,India,UPI,Website,Delivered
ORD100809,CUST699,23/05/2024,Home & Kitchen,Storage Containers,734.64,2.0,India,COD,Marketplace,Delivered
ORD105248,,2024-06-25,Beauty,Hair Dryer,540.27,2.0,UK,COD,Mobile App,Delivered
ORD100822,CUST1003,05-12-2024,Home & Kitchen,Storage Containers,2244.51,2.0,USA,UPI,Marketplace,Delivered
ORD104090,CUST13,2024-05-06,Electronics,Bluetooth Speaker,3742.57,2.0,nan,UPI,Mobile App,Delivered
ORD104029,CUST1534,08-16-2024,Electronics,Wireless Earbuds,4484.03,1.0,India,UPI,Website,Delivered
ORD105296,CUST493,2024-04-03,Toys,Puzzle 1000pc,279.76,1.0,India,Debit Card,Website,Returned
ORD100000,CUST1127,02/08/2024,Sports,Resistance Bands,1992.29,1.0,India,COD,Mobile App,Delivered
ORD105052,CUST1482,2024-09-10,Electronics,Smartwatch,3133.84,2.0,USA,UPI,Website,Delivered 
ORD100888,CUST1225,2024-03-06,Electronics,Bluetooth Speaker,4813.6,2.0,France,UPI,Mobile App,Delivered
ORD104145,CUST914,06-03-2024,Books,Kids Picture Book,128.2,1.0,India,Debit Card,Website,Returned
ORD101698,CUST1434,25/01/2024,Electronics,Wireless Earbuds,3217.86,1.0,USA,Debit Card,Marketplace,Delivered
ORD105166,CUST904,01-02-2024,Electronics,USB-C Cable,955.66,1.0,France,UPI,Mobile App,Delivered
ORD104874,CUST686,01-10-2024,Sports,Yoga Mat,1732.33,2.0,India,Credit Card,Mobile App,Delivered
ORD100898,CUST952,2024-07-03,Electronics,Wireless Earbuds,3859.47,2.0,India,credit card,Mobile App,Delivered
ORD104082,CUST246,18/08/2024,Toys,Puzzle 1000pc,739.4,2.0,India,COD,Marketplace,Delivered
ORD100439,CUST83,2024-06-25,Books,Kids Picture Book,442.93,1.0,India,Credit Card,Marketplace,Delivered
ORD101193,CUST970,2024-03-17,Sports,Resistance Bands,2109.06,1.0,USA,PayPal,MOBILE APP,Delivered
ORD104828,CUST803,2024-01-21,Fashion,Running Shoes,2484.38,1.0,USA,COD,Mobile App,Delivered
ORD101956,CUST1202,2024-04-18,Home & Kitchen,Blender,2402.25,1.0,India,,Mobile App,Returned
ORD101964,CUST13,2024-09-22,Home & Kitchen,LED Desk Lamp,3074.47,1.0,India,Debit Card,Website,Delivered
ORD104274,CUST1151,06-09-2024,Home & Kitchen,Blender,693.32,4.0,India,credit card,MOBILE APP,Delivered
ORD104448,CUST984,09-03-2024,Fashion,Running Shoes,2204.72,2.0,India,Credit Card,Website,Delivered
ORD100931,,2024-02-12,Electronics,Bluetooth Speaker,3096.76,2.0,India,UPI,Website,Returned
ORD104457,CUST1337,09-29-2024,Electronics,USB-C Cable,1812.49,1.0,Germany,UPI,Marketplace,Cancelled
ORD105757,CUST1692,2024-09-26,Fashion,Cotton T-Shirt,909.21,1.0,USA,Debit Card,Mobile App,Delivered
ORD103185,CUST28,20/07/2024,Fashion,Leather Wallet,2726.11,2.0,Germany,Credit Card,Mobile App,Delivered
ORD105562,CUST1455,02-11-2024,Toys,RC Car,1486.73,1.0,India,PayPal,Mobile App,Delivered
ORD104030,CUST1746,09-10-2024,Sports,Water Bottle,415.49,1.0,India,Net Banking,Mobile App,Delivered
ORD101523,CUST306,2024-07-03,Home & Kitchen,Storage Containers,2110.48,1.0,UK,PayPal,Website,Delivered
ORD103688,CUST1375,2024-09-04,Home & Kitchen,Storage Containers,877.45,2.0,India,UPI,Marketplace,Delivered
ORD103610,CUST1316,19/05/2024,Fashion,Cotton T-Shirt,916.07,1.0,India,UPI,Website,Delivered
ORD103393,CUST255,2024-02-25,Beauty,Hair Dryer,760.87,1.0,UAE,UPI,Marketplace,Delivered
ORD104892,CUST920,2024-01-12,Fashion,Sunglasses,1348.78,4.0,India,UPI,Marketplace,Delivered
ORD100405,CUST1701,2024-04-14,Books,Kids Picture Book,130.21,1.0,India,Credit Card,Mobile App,Delivered
ORD102777,CUST1498,2024-02-04,Toys,Building Blocks Set,1949.78,1.0,United Kingdom,Credit Card,Mobile App,delivered
ORD102130,CUST1602,2024-09-17,Toys,RC Car,,1.0,India,Net Banking,Mobile App,Delivered
ORD100959,CUST1599,2024-02-12,Beauty,Makeup Brush Kit,1111.02,1.0,India,Debit Card,Website,Delivered
ORD101186,CUST773,2024-03-22,Fashion,Cotton T-Shirt,2810.33,1.0,India,COD,Website,Delivered
ORD101578,CUST1262,08-13-2024,Beauty,Face Serum,1169.14,3.0,USA,Debit Card,Website,Cancelled
ORD104250,CUST1160,2024-03-24,Fashion,Cotton T-Shirt,782.67,1.0,India,credit card,Mobile App,Delivered
ORD104403,CUST955,01-03-2024,Home & Kitchen,Non-stick Pan Set,968.87,2.0,india,COD,Mobile App,Delivered
ORD100666,CUST1040,04-15-2024,Home & Kitchen,Blender,1608.9,1.0,France,Credit Card,Website,Returned
ORD100217,CUST1263,02-14-2024,Beauty,Makeup Brush Kit,,1.0,India,Credit Card,Marketplace,Delivered
ORD101298,CUST399,08-27-2024,Fashion,Leather Wallet,2783.04,2.0,India,Credit Card,Mobile App,Delivered
ORD101190,CUST1226,2024-07-31,Sports,Yoga Mat,1880.38,1.0,UK,UPI,Marketplace,Delivered
ORD103646,CUST962,2024-05-25,Fashion,Running Shoes,2388.6,3.0,India,UPI,Website,Delivered
ORD103523,CUST1014,2024-01-31,Electronics,Bluetooth Speaker,3794.44,1.0,UK,UPI,Marketplace,Delivered
ORD103345,CUST1145,26/05/2024,Beauty,Face Serum,210.42,1.0,USA,UPI,Marketplace,Delivered
ORD100579,CUST550,2024-02-18,Sports,Water Bottle,464.69,4.0,India,Debit Card,Mobile App,Delivered
ORD103212,CUST1141,08-16-2024,Electronics,Smartwatch,2917.83,1.0,India,UPI,Website,Delivered
ORD102868,CUST356,09/03/2024,Fashion,Running Shoes,2442.81,1.0,India,Credit Card,website,Delivered
ORD104964,CUST129,2024-03-11,Books,Fiction Bestseller,383.24,1.0,France,COD,Marketplace,Delivered
ORD102540,CUST216,2024-04-13,Home & Kitchen,Air Fryer,1442.45,2.0,India,,Website,Delivered
ORD103526,CUST496,2024-04-19,Electronics,USB-C Cable,259117.99999999997,1.0,India,UPI,Mobile App,Delivered
ORD101871,CUST576,2024-05-18,Sports,Yoga Mat,2345.44,2.0,UK,UPI,Mobile App,Delivered
ORD102466,CUST1122,2024-08-26,Electronics,USB-C Cable,2571.88,1.0,India,credit card,Website,Delivered
ORD102837,CUST1712,05-17-2024,Home & Kitchen,LED Desk Lamp,1113.77,1.0,India,COD,Marketplace,Delivered
ORD103397,CUST541,19/05/2024,Toys,Puzzle 1000pc,699.36,1.0,Germany,Debit Card,Marketplace,Delivered
ORD103413,CUST506,16/05/2024,Electronics,Bluetooth Speaker,3887.44,1.0,India,Debit Card,Mobile App,Delivered
ORD101767,CUST1363,2024-05-21,Fashion,Running Shoes,2380.86,1.0,India,Debit Card,Website,Delivered
ORD103941,CUST88,2024-01-06,Fashion,Denim Jacket,2340.1,1.0,India,credit card,website,Delivered
ORD103866,CUST1358,27/01/2024,Home & Kitchen,Storage Containers,3464.56,1.0,UK,Net Banking,Website,Delivered
ORD105700,CUST27,2024-06-30,Beauty,Makeup Brush Kit,1335.0,1.0,France,UPI,Mobile App,Delivered
ORD103351,CUST1355,2024-07-14,Electronics,Wireless Earbuds,332394.0,2.0,USA,UPI,Mobile App,Delivered
ORD104962,CUST465,2024-04-30,Home & Kitchen,Non-stick Pan Set,674.4,1.0,India,,Mobile App,Delivered
ORD105778,CUST1373,09/09/2024,Toys,RC Car,576.88,2.0,India,COD,Website,Cancelled
ORD100445,CUST1703,2024-08-25,Electronics,USB-C Cable,1261.4,4.0,France,Debit Card,Mobile App,Delivered
ORD100770,CUST780,2024-03-23,Home & Kitchen,Storage Containers,1526.08,1.0,UK,Debit Card,Website,Delivered
ORD102631,CUST680,2024-01-02,Sports,Water Bottle,538.93,1.0,USA,UPI,Mobile App,Delivered
ORD101531,CUST1381,2024-05-28,Books,Kids Picture Book,718.94,1.0,Germany,UPI,Mobile App,Delivered
ORD100548,CUST1350,2024-08-08,Electronics,Phone Case,1577.69,1.0,UAE,UPI,website,Delivered
ORD105951,CUST1270,06-02-2024,Home & Kitchen,LED Desk Lamp,960.45,1.0,India,Debit Card,Mobile App,Returned
ORD103148,CUST931,06/02/2024,Fashion,Running Shoes,2071.06,3.0,India,Debit Card,Website,Delivered
ORD101169,CUST1558,2024-02-17,Home & Kitchen,Non-stick Pan Set,2996.41,1.0,USA,Net Banking,Website,Delivered
ORD105828,CUST329,2024-02-25,Toys,Building Blocks Set,579.49,1.0,India,UPI,website,Delivered
ORD100280,CUST1425,2024-04-13,Toys,Puzzle 1000pc,1122.2,3.0,India,Debit Card,Marketplace,Delivered
